	Mouse_ABCD1_1	Mouse_ABCD1_2	Mouse_ABCD1_3	Mouse_NT_1	Mouse_NT_2	Mouse_NT_3
RP24-423J19.1	2.06136406492092	1.85671005861862	1.89615718855939	0	1.95959185071892	0
RP24-423J19.7	0	0	0	0	0	0
Rab23	414.334177049106	409.404567925406	333.723665186453	362.502725582376	313.534696115028	400.61461275967
Bag2	265.915964374799	327.709325346187	325.190957837936	198.243678052862	231.231838384833	247.405058304839
RP23-32P22.1	2.06136406492092	0.928355029309311	0	0	0	0
Zfp451	1440.89348137973	1331.26111202955	1352.90815403713	1669.02296570219	1501.0473576507	1696.65395488869
AC163668.5	3.09204609738138	3.71342011723724	6.63655015995788	8.49615763083693	7.8383674028757	0
Bend6	227.780729173762	193.097846096337	232.279255598526	30.208560465198	39.1918370143785	43.1256523650637
RP23-32P22.2	6.18409219476277	3.71342011723724	5.68847156567818	3.77607005814975	3.91918370143785	4.53954235421723
Dst	24886.8483557903	26700.4189979651	25697.6702979512	17070.6687153805	17450.165430652	18037.8715444822
RP23-87D8.2	11.3375023570651	0.928355029309311	0	6.60812260176206	6.85857147751624	15.8883982397603
RP23-87D8.1	2.06136406492092	0	0	0	0	0
Gm23792	0	0	0	0	0	0
RP23-87D8.4	48.4420555256417	46.4177514654655	44.5596939311458	50.9769457850216	22.5353062832676	43.1256523650637
Mir6896	1.03068203246046	0.928355029309311	0.948078594279697	0.944017514537436	0	2.26977117710861
RP23-151I7.1	168.001171291055	152.250224806727	142.211789141955	118.946206831717	141.090613251763	114.623444443985
RP24-422C24.3	20.6136406492092	16.7103905275676	26.5462006398315	23.6004378634359	34.2928573875812	17.0232838283146
RP24-152H15.5	0	0	0	0	0	0
RP24-152H15.4	0	0	0	0	0	0
RP24-152H15.2	1.03068203246046	0	0	0	0	0
RP24-152H15.3	0	0	0	0	1.95959185071892	0
RP24-554B1.11	0	1.85671005861862	5.68847156567818	0	1.95959185071892	4.53954235421723
Mir5103	0	0	0	0	0	0
Ccdc115	488.543283386259	557.013017585587	518.598991070994	526.76177311189	576.120004111364	584.466078105468
RP24-554B1.1	2.06136406492092	0.928355029309311	0	2.83205254361231	0	2.26977117710861
Imp4	740.029699306611	763.107834092254	706.318552738374	956.289742226423	940.604088345084	955.573665562726
Ptpn18	296.836425348613	240.443952591112	262.617770615476	445.57626686167	431.110207158163	398.344841582562
RP24-554B1.10	8.24545625968369	16.7103905275676	5.68847156567818	16.9923152616739	12.737347029673	10.2139702969888
RP24-554B1.5	3.09204609738138	7.42684023447449	0	7.55214011629949	4.89897962679731	1.13488558855431
Prss39	0	0	0	0	0	2.26977117710861
RP24-554B1.9	0	0	0	0	0	0
Cfc1	0	0	0	0	0	0
RP24-554B1.8	0	0	0	0	0	0
Prss40	0	0	0	0.944017514537436	0	0
RP24-70I14.1	0	0	0	0	0	0
Amer3	0	0	0	0	0	0
RP24-70I14.3	0	0	0	0	0	0
RP24-70I14.5	0	0	0	0	0	0
RP24-70I14.6	0	0	0	0	0	0
RP24-70I14.4	0	0	0	0	0	0
Arhgef4	58.7488758502463	63.1281419930331	54.0404798739428	68.9132785612329	44.0908166411758	73.7675632560299
RP23-166L24.2	0	0	0	0	0	0
RP23-348C6.5	0	0	0	0	0	0
RP23-348C6.3	31.9511430062743	26.92229584997	24.6500434512721	18.8803502907487	22.5353062832676	31.7767964795206
Fam168b	3266.2313608672	3519.3939161116	3146.67285441432	3736.42132253917	3767.31533300713	3844.99237402199
RP23-348C6.1	106.160249343428	97.4772780774776	103.340566776487	100.065856540968	86.2220414316327	114.623444443985
Plekhb2	2639.57668513124	2767.42634237106	2753.22023778824	2463.88571294271	2404.41920083212	2753.23243783275
RP23-348C6.4	0	0	1.89615718855939	0	0	0
RP23-348C6.6	0	0	0	0	1.95959185071892	2.26977117710861
RP23-348C6.7	0	0	0	0	0	2.26977117710861
RP23-309D5.1	0	0	0	0	0	0
Gm25096	0	0	0	0	0	0
RP24-550I15.1	0	0	0	0	0	0
Gm25634	0	0	0	0	0	0
RP23-463E4.1	0	0	0	0	0	0
RP24-72B22.1	0	0	0	0	0	0
RP24-72B22.2	0	0	0	0	0	0
RP24-424K5.3	0	0	0	0	0	0
RP24-424K5.4	0	1.85671005861862	0	0	0	2.26977117710861
RP24-424K5.1	0	0	0	0	0	0
RP24-424K5.2	0	0	0	0	0	0
Hs6st1	956.472926123308	955.277325159281	836.205320154693	949.681619624661	846.543679510575	791.015255222352
RP24-424K5.5	0	0	0	0	0	0
RP23-173H19.3	54.6261477204045	63.1281419930331	27.4942792341112	41.5367706396472	38.212041089019	47.6651947192809
Uggt1	3170.37793184838	3223.24866176193	3193.12870553402	5348.80323736911	5418.27146723783	5717.5535951366
Mir6897	0	1.85671005861862	0.948078594279697	0.944017514537436	0	0
Neurl3	193.768222102567	219.091786916997	240.811962947043	228.45223851806	199.87836877333	265.563227721708
Arid5a	183.461401777962	201.45304136012	164.017596810388	454.072424492507	373.302247561955	433.526294827745
RP23-134L6.5	4.12272812984185	4.64177514654655	5.68847156567818	0	4.89897962679731	3.40465676566292
Kansl3	1725.36172233881	1640.40333678955	1537.78347992167	1613.32593234448	1624.50164424599	1433.36049834409
Mir6898	0	0	0	0	0	0
Fer1l5	90.7000188565206	57.5580118171773	54.9885584682224	53.8089983286339	33.3130614622217	53.3396226620524
Lman2l	248.394369822971	190.312781008409	163.069518216108	144.434679724228	136.191633624965	147.53512651206
Cnnm4	110.282977473269	106.760828370571	89.1193878622915	328.518095059028	340.968982025093	343.870333331955
RP23-294I17.4	6.18409219476277	3.71342011723724	6.63655015995788	1.88803502907487	16.6565307311109	3.40465676566292
Gm47280	0	0	0	0	0	0
Cnnm3	446.28532005538	407.547857866788	346.996765506369	433.304039172683	460.504084918947	383.591328931356
RP23-294I17.6	0	0	0	0	0	0
Ankrd23	17.5215945518278	25.9939408206607	18.0134932913142	51.920963299559	17.6363266564703	14.753512651206
RP23-294I17.8	0	0	0	0	0	0
Ankrd39	206.136406492092	253.440923001442	191.511876044499	258.660798983258	259.645920220257	183.851465345798
Sema4c	3531.11664320954	3831.32120595953	3247.16918540796	3636.35546599821	3646.80043418792	3211.72621560869
AC084391.4	194.798904135027	175.45910053946	174.446461347464	131.218434520704	113.656327341698	94.1955038500075
Fam178b	9.27613829214415	8.3551952637838	23.7019648569924	11.3282101744492	8.81816332823516	4.53954235421723
RP23-247A1.1	0	0	0.948078594279697	1.88803502907487	0	2.26977117710861
Gm24133	0	0	0	0	0	0
Cox5b	1600.6491964111	1747.16416516012	1840.22055149689	2115.54325007839	2085.9855250903	2191.46407149837
Actr1b	2377.78344888628	2577.11356136265	2571.18914768654	2621.53663787046	2571.96430406859	2575.05540042972
RP23-247A1.6	1.03068203246046	0	0.948078594279697	1.88803502907487	3.91918370143785	1.13488558855431
RP23-247A1.7	0	0	1.89615718855939	0.944017514537436	0	1.13488558855431
Zap70	15.4602304869069	16.7103905275676	18.9615718855939	3.77607005814975	1.95959185071892	2.26977117710861
RP23-247A1.2	0	0	0	0	0	2.26977117710861
Tmem131	2123.20498686855	1970.89772722367	1862.02635916533	1297.08006497444	1246.30041705724	1254.04857535251
RP23-328J8.4	10.3068203246046	4.64177514654655	0	7.55214011629949	2.93938777607839	4.53954235421723
RP23-328J8.2	27.8284148764325	9.28355029309311	14.2211789141955	15.104280232599	28.4140818354244	29.507025302412
RP23-328J8.3	49.4727375581022	47.3461064947749	29.3904364226706	39.6487356105723	41.1514288650974	41.9907667765093
Rpl12-ps1	0	1.85671005861862	5.68847156567818	4.72008757268718	1.95959185071892	2.26977117710861
n-R5s210	0	0	0	0	0	0
Vwa3b	0	0	0	0	0	0
RP23-259P18.1	0	0	0	0	0	0
Cnga3	2.06136406492092	0	0	0	3.91918370143785	0
RP23-271C13.1	0	0	0	0	0	0
Inpp4a	428.763725503552	319.354130082403	300.540914386664	281.317219332156	260.625716145617	280.316740372914
AC133096.2	3.09204609738138	5.57013017585587	0	0.944017514537436	2.93938777607839	9.07908470843445
RP23-271C13.2	0	0	0	0	3.91918370143785	2.26977117710861
Coa5	1358.43891878289	1483.51133683628	1533.99116554455	2105.15905741848	2086.96532101565	2316.30148623934
Unc50	760.643339955821	621.069514607929	671.239644750026	1030.86712587488	1010.16959904561	878.401445541033
Mgat4a	8480.45176308468	8079.47382007893	8297.58385713591	7194.3574782898	7348.46944019597	6942.09514518669
RP23-285H9.2	114.405705603111	90.0504378430032	76.7943661366555	56.6410508722462	73.4846944019597	83.9815335530187
AC084390.5	15.4602304869069	12.9969704103304	14.2211789141955	14.1602627180615	14.6969388803919	6.80931353132584
AC140321.1	312.29665583552	377.84049692889	329.931350809335	449.35233691982	498.716126007966	360.89361716027
AC123068.2	3.09204609738138	1.85671005861862	2.84423578283909	6.60812260176206	2.93938777607839	0
RP23-402K6.2	0	0	0	0	0	0
RP23-21P10.1	0	0	0	0	0	0
Tsga10	85.5466086942183	56.629656787868	72.053973165257	66.0812260176206	59.7675514469272	76.0373344331385
RP24-178E16.1	0	0	0	0	11.7575511043135	2.26977117710861
Lipt1	60.8102399151672	84.4803076671473	80.5866805137743	63.2491734740082	69.5655107005218	57.8791650162696
Mitd1	858.558133039564	958.062390247209	1039.09413933055	821.29523764757	798.533679167962	851.16419141573
Mrpl30	1126.53546147928	1135.37820084529	1270.42531633479	1385.81771134096	1434.42123472625	1386.83018921336
Lyg2	2.06136406492092	0	0	0	1.95959185071892	0
AC119189.3	0	0	0	0	0	0
Lyg1	0	0	0	0	0	0
Gm23409	0	0	0	0	0	0
Txndc9	1525.40940804148	1771.30139592217	1774.80312849159	2121.20735516562	2168.28838282049	2100.67322441402
Eif5b	1293.50595073788	1294.12691085718	1385.14282624264	1534.97247863787	1542.19878651579	1375.48133332782
Rev1	767.858114183044	816.024070762884	814.39951248626	606.059244333034	578.079595962083	615.107988996434
RP23-195A24.4	37.1045531685766	36.2058461430631	36.0269865826285	24.5444553779733	28.4140818354244	15.8883982397603
RP23-195A24.5	0	0	0	0	0	0
Aff3	204.075042427171	209.808236623904	210.473447930093	164.259047529514	130.312858072808	152.074668866277
AC138386.1	0	4.64177514654655	3.79231437711879	0	0	4.53954235421723
AC117789.3	2.06136406492092	1.85671005861862	2.84423578283909	0.944017514537436	2.93938777607839	1.13488558855431
AC117789.2	5.15341016230231	0	0	2.83205254361231	1.95959185071892	1.13488558855431
RP24-390D21.4	5.15341016230231	0	1.89615718855939	0	0	2.26977117710861
RP24-187B13.4	0	0	0	0	0	0
RP24-187B13.3	0	0	0	0	0	0
Lonrf2	0	0	0	0	0	0
Chst10	0	0	0	1.88803502907487	0	0
RP23-101P2.3	0	0	0	0	0	0
RP23-101P2.5	2.06136406492092	0	0	0.944017514537436	0	0
Nms	0	0	0	0	0	0
Pdcl3	508.126242003008	444.68205903916	542.300955927987	876.048253490741	864.180006167046	944.224809677183
RP23-101P2.6	60.8102399151672	59.4147218757959	48.3520083082646	63.2491734740082	72.5048984766002	66.9582497247041
RP24-226L19.1	0	0	0	0	0	0
RP24-226L19.2	0	1.85671005861862	0	0	1.95959185071892	0
Mir6349	0	0	0	0	0	0
Npas2	0	0	0	0	0	0
RP24-180L10.1	0	0	0	0	0	0
RP24-539E18.2	0	0	0	0	0.979795925359462	0
Rpl31	8984.45527695784	8379.33249454584	9431.48585589443	10892.0740827329	10000.777010144	9714.62063802487
Tbc1d8	412.272812984185	494.813230621863	467.402746979891	393.655303562111	371.342655711236	284.856282727131
RP24-539E18.5	2.06136406492092	3.71342011723724	9.48078594279697	1.88803502907487	0	0
Gm24826	0	0	0	0	0	0
Cnot11	579.243302242779	668.415621102704	621.939557847481	573.962648838761	552.604901902737	569.712565454262
AC074336.1	9.27613829214415	18.5671005861862	11.3769431313564	17.9363327762113	7.8383674028757	6.80931353132584
Snord89	1.03068203246046	3.71342011723724	5.68847156567818	5.66410508722462	5.87877555215677	1.13488558855431
Rnf149	365.892121523464	468.819289801202	384.919909277557	489.94509004493	475.201023799339	531.126455443415
Gm23722	6.18409219476277	5.57013017585587	4.74039297139849	0.944017514537436	7.8383674028757	2.26977117710861
RP24-505E24.2	0	0	0	0	0	0
Creg2	0	0	0	0	0	0
RP24-505E24.3	0	0	1.89615718855939	0	0	0
Rfx8	5.15341016230231	2.78506508792793	2.84423578283909	14.1602627180615	10.7777551789541	15.8883982397603
RP23-469H11.2	0	0	0	0	0	0
RP23-469H11.1	0	0	0.948078594279697	0	0	0
Map4k4	6705.61730318776	7405.48806880037	7015.78159766976	7437.91399704046	7430.77229792616	8639.88398566394
RP24-127D13.5	1.03068203246046	1.85671005861862	1.89615718855939	0	0	2.26977117710861
Il1r2	0	0	1.89615718855939	0	0	0
RP24-127D13.3	0	0	1.89615718855939	0	0	0
RP24-127D13.2	0	0	1.89615718855939	0	0	0
Il1r1	305.081881608297	315.640709965166	344.15252972353	99.1218390264308	85.2422455062732	72.6326776674756
RP24-317P24.1	31.9511430062743	17.6387455568769	23.7019648569924	7.55214011629949	3.91918370143785	4.53954235421723
Il1rl2	0	1.85671005861862	3.79231437711879	0	0	2.26977117710861
RP23-100P14.3	0	0	0	0	0	0
Il1rl1	2.06136406492092	1.85671005861862	0	1.88803502907487	3.91918370143785	2.26977117710861
Il18r1	0	0	0	1.88803502907487	1.95959185071892	0
Il18rap	821.453579870988	1036.04421270919	1038.14606073627	394.599321076648	469.322248247182	666.177840481378
RP23-346B12.3	0	0	0	0	0	0
Slc9a4	0	0	0	0	0	0
RP23-346B12.4	0	0	0	0	0	0
Slc9a2	0	0	0	1.88803502907487	1.95959185071892	2.26977117710861
RP23-413K6.3	0	0	0	0	0	0
RP23-413K6.4	4.12272812984185	1.85671005861862	0	0	0	2.26977117710861
Mfsd9	40.196599265958	38.0625562016818	44.5596939311458	37.7607005814975	33.3130614622217	29.507025302412
Tmem182	0	0.928355029309311	1.89615718855939	7.55214011629949	3.91918370143785	0
RP23-247G20.1	0	0	0	0	0	0
RP24-532K6.1	0	0	0	0	0	0
RP23-59E7.1	0	0	0	0	0	0
RP23-176M9.1	0	0	0	0	0	0
RP24-177N20.1	0	0	0	0	0	0
RP24-177N20.2	0	0	0	0	0	0
RP24-421J9.1	0	0	0	0	0	0
RP24-421J9.5	0	0	0	0	0	0
RP24-421J9.3	0	0	0	0	0	0
RP24-421J9.4	0	0	0	0	0	0
RP23-480H8.1	0	0	0	0	0	0
Pantr1	0	0	0	0	0	0
RP23-71K9.3	0	0	0	0	0	0
RP23-114H2.1	0	0	0	0	0	0
Pou3f3	0	0	0	0	0	0
Pantr2	0	0	0	0	0	0
Dalir	0	0	0	0	0	0
Mrps9	834.852446292974	798.385325206007	929.117022394103	797.694799784134	774.038781033975	793.28502639946
Gm23126	5.15341016230231	1.85671005861862	0.948078594279697	1.88803502907487	1.95959185071892	0
Gpr45	6.18409219476277	0	0	0	0	2.26977117710861
Gm24001	0	0	0	0	0	0
Tgfbrap1	994.608161324345	919.999834045527	905.415057537111	762.766151746249	721.129801064564	660.503412538606
RP23-466C15.3	0	0	0.948078594279697	3.77607005814975	0	2.26977117710861
RP23-466C15.4	12.3681843895255	12.9969704103304	7.58462875423758	20.7683853198236	10.7777551789541	12.4837414740974
AC161207.1	500.911467775784	383.410627104745	469.29890416845	556.970333577088	525.170615992672	534.531112209078
Fhl2	49.4727375581022	50.1311715827028	68.2616587881382	52.8649808140964	59.7675514469272	77.1722200216929
AC161207.2	320.542112095204	299.858674466907	326.139036432216	287.925341933918	316.474083891106	259.888799778936
RP23-305F24.3	0	0	0	0	0	0
RP23-305F24.2	0	0	0	0	0	0
RP23-389C9.4	0	0	0	0	0	0
Nck2	439.070545828157	497.598295709791	466.454668385611	391.767268533036	417.393064203131	411.963468645213
RP23-389C9.3	10.3068203246046	7.42684023447449	9.48078594279697	2.83205254361231	0	4.53954235421723
RP23-435E15.3	31.9511430062743	34.3491360844445	19.9096504798736	15.104280232599	17.6363266564703	21.5628261825318
AC159092.1	7.21477422722323	4.64177514654655	0.948078594279697	7.55214011629949	4.89897962679731	10.2139702969888
RP23-103C13.1	8.24545625968369	6.49848520516518	4.74039297139849	11.3282101744492	7.8383674028757	15.8883982397603
RP23-103C13.2	3.09204609738138	2.78506508792793	6.63655015995788	13.2162452035241	6.85857147751624	15.8883982397603
RP23-103C13.5	15.4602304869069	22.2805207034235	8.53270734851728	12.2722276889867	14.6969388803919	23.8325973596404
Uxs1	803.93198531916	790.030129942224	892.141957217195	1419.8023418643	1295.29021332521	1387.96507480192
AC159092.3	2.06136406492092	9.28355029309311	5.68847156567818	9.44017514537436	19.5959185071892	4.53954235421723
RP24-316C22.1	0	0	1.89615718855939	0	0.979795925359462	1.13488558855431
RP24-316C22.2	0	0	0	0	0	0
Gm26352	0	0	0	0	0	0
Gm24180	0	0	0	0	0	0
Tpp2	3645.52234881265	3810.89739531472	3965.81275987197	3596.70673038763	3629.16410753145	3680.43396368162
Mettl21c	81.4238805643765	63.1281419930331	82.4828377023337	50.0329282704841	52.908979969411	74.9024488445842
AC111064.2	0	0	1.89615718855939	0	0	0
Gm8251	6.18409219476277	3.71342011723724	3.79231437711879	1.88803502907487	5.87877555215677	2.26977117710861
Tex30	95.8534290188229	93.7638579602404	116.613667096403	163.315030014977	196.938980997252	195.200321231341
RP24-343K18.1	0	0	0	0	0	0
Kdelc1	449.377366152761	477.174485064986	471.19506135701	444.632249347133	501.655513784045	468.707748072929
Bivm	585.427394437542	547.729467292493	587.808728453412	535.257930742726	526.150411918031	557.228823980165
Ercc5	1454.29234780171	1460.30246110355	1509.34112209328	1102.61245697973	1064.05837494038	976.001606156704
Mettl21e	0	1.85671005861862	0	0	0	0
AC110217.1	0	0	0	0	0	0
RP23-210C21.1	2.06136406492092	0	0	0	0	0
RP23-210C21.2	20.6136406492092	22.2805207034235	18.0134932913142	5.66410508722462	15.6767348057514	46.5303091307266
Txn-ps1	3.09204609738138	7.42684023447449	0.948078594279697	2.83205254361231	3.91918370143785	14.753512651206
Gulp1	501.942149808245	518.950461383905	742.345539321003	136.882539607928	150.888572505357	174.772380637363
RP23-68D4.1	96.8841110512834	55.7013017585587	62.57318722246	35.8726655524226	19.5959185071892	22.6977117710861
AC107810.1	3.09204609738138	5.57013017585587	8.53270734851728	0	0.979795925359462	2.26977117710861
RP24-541P18.3	4.12272812984185	6.49848520516518	8.53270734851728	3.77607005814975	0	3.40465676566292
RP24-541P18.1	5.15341016230231	2.78506508792793	9.48078594279697	0	1.95959185071892	2.26977117710861
RP23-231B19.1	0	0	0	0	0	0
RP23-231B19.2	0	0	0	0	0	0
RP23-231B19.3	0	0	0	0	0	0
RP23-274N9.1	0	0	0	0	0	0
Col3a1	5.15341016230231	1.85671005861862	5.68847156567818	0	1.95959185071892	0
Gm47302	0	0	0	0	0	0
Col5a2	18.5522765842883	48.2744615240842	47.4039297139849	11.3282101744492	13.7171429550325	13.6186270626517
RP24-370G18.1	0	0	1.89615718855939	0	0	0
RP23-304F24.1	0	0	0	0	0	0
RP23-304F24.2	0	0	0	0	0	0
RP23-304F24.3	0	0	0	0	0	0
Gm23216	0	0	0	0	0	0
Gm23974	0	0	0	0	0	0
RP24-350F5.1	0	0	1.89615718855939	0	0	0
Gm23984	0	0	0	0	0	0
Wdr75	1504.79576739227	1561.49315929826	1584.23933104137	1937.12393983082	1935.09695258494	1860.07747964051
RP23-241P4.1	0	3.71342011723724	0	5.66410508722462	1.95959185071892	0
AC121575.1	20.6136406492092	23.2088757327328	33.1827507997894	57.5850683867836	23.5151022086271	39.7209955994007
RP23-183P22.1	4.12272812984185	1.85671005861862	0.948078594279697	1.88803502907487	0	4.53954235421723
RP23-183P22.3	6.18409219476277	8.3551952637838	5.68847156567818	21.712402834361	9.79795925359462	2.26977117710861
Slc40a1	2261.31637921825	2310.67566795087	2355.97530678505	4856.97011229511	4670.68717618856	4809.64512429315
RP23-183P22.5	0	0	0	0	0	0
Rpl23a-ps1	0	0	0	0	0	0
RP23-183P22.2	0	0	0	0	0.979795925359462	0
Stk-ps2	0	0	0	2.83205254361231	0	0
RP24-85N11.1	0	0	0	0	0	0
Dnah7b	3.09204609738138	1.85671005861862	0.948078594279697	4.72008757268718	1.95959185071892	1.13488558855431
n-R5s211	0	0	0	0	0	0
RP23-76C10.2	13.398866421986	16.7103905275676	13.2731003199158	15.104280232599	11.7575511043135	11.3488558855431
Dnah7c	8.24545625968369	7.42684023447449	3.79231437711879	8.49615763083693	3.91918370143785	11.3488558855431
Slc39a10	1686.19580510532	1747.16416516012	1769.11465692592	1913.52350196738	1855.73348263082	1778.3657172646
RP24-287C2.2	17.5215945518278	13.9253254396397	25.5981220455518	16.9923152616739	14.6969388803919	7.94419911988015
RP24-287C2.1	0	0	0	0	0	0
RP23-461J11.1	2.06136406492092	1.85671005861862	1.89615718855939	3.77607005814975	1.95959185071892	4.53954235421723
RP23-69F3.1	0	0	0	0	0	0
WI1-2263N2.1	0	0	0	0	0	0
AC102313.1	0	0	0.948078594279697	1.88803502907487	4.89897962679731	2.26977117710861
RP23-240G10.1	0	0	0	0	0	0
Mir6350	0	0	0	0	0	0
RP23-240G10.2	0	0	0	0	0	0
RP23-241J21.2	0	0	0	0	0	0
RP23-241J21.1	35.0431891036557	17.6387455568769	32.2346722055097	22.6564203488985	19.5959185071892	7.94419911988015
Gm22419	0	0	0	0	0	0
Gm23829	0	0	0	0	0	0
RP24-275N11.1	0	0	0	0	0	0
RP24-257G18.1	0	0	0	0	0	0
Gm23240	0	0	0	0	0	0
RP24-267A19.1	0	0	0	0	0	0
RP23-263K13.1	0	0	0	0	0	0
RP23-263K13.2	0	0	0	0	0	0
RP23-34F5.1	0	0	0	0	0	0
Gm22693	0	0	0	0	0	0
RP24-469G14.1	0	0	0	0	0	0
RP24-469G14.2	0	0	0	0	0	0
RP24-170N13.1	0	0	0	0	0	0
RP24-292D18.1	0	0	0	0	0	0
RP24-292D18.2	0	0	0	0	0	0
RP23-294D6.1	0	0	0	0	0	0
RP23-249J23.1	0	0	0	0	0	0
RP23-249J23.2	0	0	0	0	0	0
RP23-249J23.3	0	0	0	0	0	0
Gm27330	0	0	0	0	0	0
RP24-92O11.1	0	0	0	0	0	0
RP23-212E14.1	0	0	0	0	0	0
Gm25843	0	0	0	0	0	0
RP24-479J20.1	0	5.57013017585587	3.79231437711879	3.77607005814975	7.8383674028757	17.0232838283146
Tmeff2	0	0.928355029309311	1.89615718855939	0	0	0
RP23-122O4.1	0	0	0	0	0	0
Gm25736	0	0	0	0	0	0
RP24-330P10.1	0	0	0	0	0	0
RP24-330P10.2	0	1.85671005861862	0	0	0	0
RP24-555D5.1	0	0	1.89615718855939	0	0	0
RP24-555D5.2	1.03068203246046	3.71342011723724	0	0	0	0
Sdpr	11097.3534435018	9251.05786706728	12756.3974860333	4022.45862944402	3932.90084439288	4363.63508799131
RP24-240I9.2	0	0	0	0	0	0
RP24-267E6.2	0	0	1.89615718855939	0	3.91918370143785	0
Nabp1	804.96266735162	878.223857726608	1054.26339683902	1154.53342027928	1223.76511077397	1695.51906930013
RP23-273G4.1	0	0	1.89615718855939	0	0	2.26977117710861
RP23-273G4.2	0	0	0	0	0	0
RP23-139L20.1	5.15341016230231	7.42684023447449	11.3769431313564	3.77607005814975	0.979795925359462	2.26977117710861
Myo1b	4550.46117331294	3760.76622373202	3819.8086563529	4693.65508228013	4716.73758468045	5114.92934761426
RP23-373D7.2	23.7056867465906	18.5671005861862	21.805807668433	20.7683853198236	23.5151022086271	22.6977117710861
RP23-348P7.1	26.797732843972	25.9939408206607	21.805807668433	22.6564203488985	53.8887758947704	27.2372541253034
RP23-348P7.3	0	0	0	1.88803502907487	0	0
Gm27607	0	0	0	0	0	0
RP23-348P7.2	60.8102399151672	83.551952637838	61.6251086281803	94.4017514537436	86.2220414316327	103.274588558442
Stat4	22.6750047141302	12.068615381021	18.9615718855939	18.8803502907487	14.6969388803919	26.1023685367491
RP24-194N4.4	1.03068203246046	1.85671005861862	0	0	4.89897962679731	0
RP24-194N4.2	1.03068203246046	0.928355029309311	0	0	1.95959185071892	1.13488558855431
RP24-194N4.6	24.7363687790511	11.1402603517117	11.3769431313564	16.9923152616739	31.3534696115028	31.7767964795206
Stat1	1201.7752498489	1241.21067418655	1261.89260898628	977.058127546247	1016.04837459776	918.122441140434
RP24-194N4.5	44.3193273957998	29.7073609378979	31.28659361123	44.3688231832595	31.3534696115028	71.4977920789213
Gls	4172.20086739995	3835.96298110607	4336.51149023534	4659.67045175679	4534.49554256359	4404.49096917926
RP23-176K16.1	0	0	0	0	0	0
Gm23460	0	0	0	0	0	0
Nab1	1247.12525927716	1301.55375109165	1406.00055531679	1222.50268132598	1087.573477149	1230.21597799287
RP24-150D18.2	4.12272812984185	7.42684023447449	3.79231437711879	3.77607005814975	0.979795925359462	9.07908470843445
