	Human_ABCD1_1	Human_ABCD1_2	Human_ABCD1_3	Human_NT_1	Human_NT_2	Human_NT_3
RP11-665O4.1	0	0	0	0	0	0
AC079987.2	0	0	0	0	0	0
AC004954.2	0	0	0	0	0	0
SEMA3A	2237.73659152366	2528.57054146911	2453.39007270741	381.719931818993	304.180186286658	339.165136778837
AC004907.2	0	0	1.83981257795831	0	0	0
AC003984.1	0	0	0	0	0	0
AC093716.1	0	0	0	0	0	0
AC074183.2	0	0	0	0	0	0
AC074183.3	0	0	0	0	0	0
AC074183.4	0	0	0	0	0	0
AC004957.6	6.44350314301341	7.30097365198012	8.27915660081241	2.1206662878833	3.97621158544651	9.54173019070898
SEMA3D	262.342627965546	197.126288603463	247.454791735393	543.950902842065	611.342531262401	683.534853661697
AC004957.5	8.28450404101724	6.08414470998343	5.51943773387494	2.1206662878833	5.96431737816977	3.46972006934872
AC073958.2	0	0	0	0	0	0
AC074112.1	0	0	0	0	0	0
AC092013.1	0	0	0	0	0	0
AC006374.2	0	0	0	0	0	0
GRM3	1.84100089800383	2.43365788399337	3.67962515591663	4.24133257576659	1.98810579272326	3.46972006934872
AC005009.1	0	0	0	0	0	0
AC005009.2	0	2.43365788399337	0	4.24133257576659	2.98215868908488	0
KIAA1324L	1361.42016407383	1758.31782118521	1646.63225727269	1555.5087221624	1705.79477015655	1675.87479349543
CTA-254O6.1	0	2.43365788399337	4.59953144489578	0	0.994052896361628	1.73486003467436
AC005076.5	4.60250224500957	2.43365788399337	3.67962515591663	2.1206662878833	5.96431737816977	3.46972006934872
DMTF1	1837.31889620782	2041.83896467044	1947.44161376887	1148.34079488881	1206.78021618302	1390.4903177915
TMEM243	303.765148170632	334.627959049089	350.484296101059	225.850959659571	210.739214028665	256.759285131805
TP53TG1	167.531081718349	169.139222937539	125.107255301165	80.5853189395653	83.5004432943768	90.2127218030667
RF02195	0	0	0	0	0	0
RF02196	0	0	0	0	0	0
CROT	896.567437327865	906.537561787531	972.340947450968	494.115245076808	417.502216471884	541.2763308184
ABCB4	30.3765148170632	29.2038946079205	18.3981257795831	7.42233200759154	4.97026448180814	6.93944013869744
ABCB1	209.874102372437	217.812380617407	229.976572244789	146.325973863947	161.036569210584	166.546563328738
AC005068.4	0	2.43365788399337	3.67962515591663	0	0	1.73486003467436
RUNDC3B	29.4560143680613	26.7702367239271	38.6360641371246	33.9306606061327	36.7799571653802	29.4926205894641
SLC25A40	219.999607311458	237.281643689354	211.578446465206	231.152625379279	206.763002443219	266.301015322514
DBF4	235.64811494449	234.84798580536	242.855260290497	355.211603220452	351.894725312016	389.476077784394
ADAM22	158.326077228329	125.333381025659	126.027161590144	40.2926594697826	39.7621158544651	43.371500866859
SRI	1141.42055676237	1106.09750827499	1128.72501657743	860.990512880618	840.968750321938	899.524927978655
CTB-167B5.1	8.28450404101724	10.9514604779702	6.4393440228541	6.36199886364989	10.9345818599779	9.54173019070898
AC003991.3	6.44350314301341	7.30097365198012	9.19906288979156	3.18099943182494	1.98810579272326	8.6743001733718
STEAP4	1.84100089800383	6.08414470998343	1.83981257795831	0	0	0
AC002069.7	0	0	0	0	0	0
CTA-326K9.1	0	0	0	0	0	0
AC002069.6	0	0	0	0	0	0
AC002069.5	0	0	1.83981257795831	0	0	0
AC006988.4	0.920500449001915	0	1.83981257795831	0	0	0
AC006988.3	0	0	0	0	0	0
AC002127.4	0	0	0	0	0	0
AC002127.2	0	0	0	0	0	0
ZNF804B	0	0	0.919906288979156	0	0	0
C7orf62	0	0	0.919906288979156	0	0	0
AC002383.2	1.84100089800383	0	0	0	0	0
RNU6-274P	0	0	0	0	0	0
AC002064.3	0	0	0.919906288979156	1.06033314394165	0	2.60229005201154
RP5-1121E10.2	0	2.43365788399337	0	0	0	0
DPY19L2P4	0	0	0	0	0	0
STEAP1	239.330116740498	301.773577615178	277.811699271705	832.361517994194	854.885490871	838.804826765053
STEAP2	211.71510327044	184.957999183496	213.418259043164	410.348926705418	469.192967082689	475.351649500774
CFAP69	63.5145309811321	42.589012969884	50.5948458938536	63.6199886364989	91.4528664652698	87.6104317510551
AC002064.4	2.76150134700575	2.43365788399337	2.75971886693747	9.54299829547483	3.97621158544651	3.46972006934872
AC002064.5	1.84100089800383	4.86731576798675	0	0	0	0
CTB-16J4.1	1.84100089800383	0	1.83981257795831	0	0	0
GTPBP10	266.024629761553	266.485538297274	259.413573492122	300.074279735486	332.013667384784	397.282947940428
AC002064.7	0	1.21682894199669	0	0	0	1.73486003467436
CLDN12	264.18362886355	238.498472631351	237.335822556622	373.23726666746	419.490322264607	399.017807975103
CTB-13L3.1	0	0	0	0	0	0
CDK14	969.286972799017	1030.65411387119	1016.49644932197	338.246272917386	315.114768146636	366.922897333627
AC006153.3	0.920500449001915	0	0	0	0	0
AC002456.2	3.68200179600766	0	3.67962515591663	3.18099943182494	0	3.46972006934872
AC000059.1	7.36400359201532	4.86731576798675	13.7985943346873	4.24133257576659	3.97621158544651	6.93944013869744
AC002458.1	14.7280071840306	2.43365788399337	2.75971886693747	2.1206662878833	0	0
FZD1	64.435031430134	76.6602233457913	77.2721282742491	61.4993223486156	63.6193853671442	65.9246813176256
RP11-115N4.1	0	1.21682894199669	0	0	1.98810579272326	0.86743001733718
RP11-115N4.2	0	0	0	0	0	0
RP11-142A5.1	0	0	0	0	0	0
CTB-111F10.1	4.60250224500957	0	0	0	0.994052896361628	2.60229005201154
MTERF1	206.192100576429	205.64409119744	229.976572244789	261.902286553587	254.477541468577	200.376334004888
AKAP9	3245.68458318075	3542.18905015235	3594.99377733054	3130.10344091575	3445.3873387894	3642.33864279882
CYP51A1	134.39306555428	141.152157271616	157.303975415436	145.265640720006	171.971151070562	143.993382877972
LRRD1	3.68200179600766	4.86731576798675	5.51943773387494	0	0	0
CTB-161K23.1	1.84100089800383	3.65048682599006	10.1189691787707	0	0.994052896361628	5.20458010402308
KRIT1	925.102951246925	935.741456395452	869.311443085303	737.991868183387	825.063903980152	767.675565343404
AC000120.7	47.8660233480996	14.6019473039602	9.19906288979156	8.48266515153319	19.8810579272326	10.4091602080462
MIR1285-1	2.76150134700575	3.65048682599006	3.67962515591663	5.30166571970824	1.98810579272326	6.07201012136026
ANKIB1	3201.50056162866	3229.46401205921	3439.52961449307	2177.92427765615	2203.81527123373	2303.02669603021
AC007566.11	0	0	0	0	0	0
CTB-10G5.1	0	0	0	0	0	0
GATAD1	730.877356507521	769.035891341906	692.689435601305	551.373234849657	529.830193760748	481.423659622135
AC007566.10	16.5690080820345	23.119749897937	11.958781756729	14.8446640151831	10.9345818599779	10.4091602080462
ERVW-1	66.2760323281379	53.5404734478542	55.1943773387494	26.5083285985412	23.8572695126791	27.7577605547897
PEX1	609.371297239268	624.2332472443	654.973277753159	488.8135793571	507.961030040792	485.76080970882
RBM48	222.761108658463	261.618222529288	244.695072868456	358.392602652277	368.793624550164	365.188037298953
RP5-1099C19.2	1.84100089800383	0	2.75971886693747	1.06033314394165	1.98810579272326	1.73486003467436
FAM133B	195.146095188406	195.909459661467	192.260414396644	302.19494602337	257.459700157662	249.819844993108
CDK6	1236.23210300957	1359.1979282103	1384.45896491363	3478.95304527255	3846.9847089195	4084.72795164078
RNU6-10P	0	4.86731576798675	0.919906288979156	1.06033314394165	0.994052896361628	0
AC002454.1	4.60250224500957	2.43365788399337	0	0	1.98810579272326	0
RN7SL7P	0	0	0	0	0	0
SAMD9	6496.89216905552	6887.25181170125	6673.0002202548	2433.46456534608	2437.41770187871	2564.1231312487
SAMD9L	4666.01677599071	5266.43566096166	5016.24899380334	2065.52896439833	2339.00646513891	2545.03967086728
HEPACAM2	0	2.43365788399337	3.67962515591663	2.1206662878833	3.97621158544651	0
VPS50	897.487937776867	1046.47289011715	983.379822918718	887.49884147916	963.237256574418	1052.19261103
CALCR	0	0	0	0	0	0
MIR653	0	0	0	0	0	0
MIR489	0	0	0	0	0	0
GNGT1	0	1.21682894199669	0	0	0	1.73486003467436
AC002075.4	0	0	1.83981257795831	2.1206662878833	1.98810579272326	0
MIR4652	0	0	0	0	0	0
AC002075.3	0	0	0	0	0	0
AC002076.9	0	0	1.83981257795831	0	0	0
TFPI2	1268.44961872464	1516.16886172787	1424.01493533973	810.094521971419	795.242317089303	728.641214563231
AC002076.10	0	0	1.83981257795831	0	0	0
GS1-345D13.1	0	0	0	0	0	0.86743001733718
GNG11	10306.8435274744	11708.3280798921	10813.49842695	9596.01495267192	9767.56375964936	10279.9131354629
RP11-455I9.1	1.84100089800383	6.08414470998343	7.35925031183325	0	3.97621158544651	1.73486003467436
BET1	507.195747400055	592.595694752386	560.222929988306	451.701919319142	417.502216471884	552.552921043783
AC006378.2	10.1255049390211	8.51780259397681	15.6384069126457	4.24133257576659	16.8988992381477	13.0114502600577
AC003092.1	3.68200179600766	0	1.83981257795831	0	0	3.46972006934872
AC003092.2	0	0	0	0	0	0
COL1A2-AS1	6.44350314301341	4.86731576798675	3.67962515591663	1.06033314394165	0	0
COL1A2	905.772441817884	1186.40821844677	1022.93579334482	38.1719931818993	36.7799571653802	54.6480910922423
RNU6-1328P	0	0	0	0	0	0
CASD1	601.08679319825	570.692773796446	602.538619281348	518.502907387466	579.532838578829	643.633072864187
SGCE	1293.30313084769	1406.65425694817	1338.46365046467	353.090936932569	371.775783239249	379.066917576347
PEG10	421.589205642877	613.28178676633	527.106303585057	29.6893280303661	42.74427454355	53.7806610749051
AC069292.6	14.7280071840306	15.8187762459569	17.478219490604	11.6636645833581	3.97621158544651	10.4091602080462
RNU6-956P	0	0	0	0	0	0
AC104700.2	0	0	0	0	0	0
AC104700.3	0	0	0	0	0	0
RN7SKP129	0	0	0	0	2.98215868908488	0
RP1-133P16.1	0	0	0	0	0	0
PPP1R9A	63.5145309811321	83.9611969977714	71.7526905403742	50.8959909091991	51.6907506108047	39.9017807975103
GS1-200K5.1	0	0	0	0	1.98810579272326	0
AC002429.4	0	0	0.919906288979156	0	0	0.86743001733718
AC002429.5	0	2.43365788399337	1.83981257795831	0	1.98810579272326	0
RNU4-16P	0	0	0	0	0	0
PON1	3.68200179600766	2.43365788399337	0	3.18099943182494	0	0
AC004022.7	0	0	0.919906288979156	0	0	0
AC004022.8	4.60250224500957	2.43365788399337	1.83981257795831	0	0	0
PON3	34.9790170620728	30.4207235499172	56.1142836277285	8.48266515153319	11.9286347563395	12.1440202427205
PON2	2322.42263283183	2697.70976440665	2438.67157208374	2933.94180928654	2980.17058329216	3080.24399156432
GS1-293C5.1	3.68200179600766	2.43365788399337	3.67962515591663	5.30166571970824	6.9583702745314	6.07201012136026
AC004012.1	0	1.21682894199669	0	0	0	0
ASB4	0	0	3.67962515591663	0	0	0
GS1-306C12.1	0	0	0	0	0	0
PDK4	221.840608209462	282.304314543231	300.809356496184	6.36199886364989	9.94052896361628	8.6743001733718
AC002451.3	0	2.43365788399337	0	1.06033314394165	1.98810579272326	0
DYNC1I1	51.5480251441072	14.6019473039602	34.0365326922288	9.54299829547483	18.8870050308709	9.54173019070898
GS1-25M2.1	6.44350314301341	3.65048682599006	9.19906288979156	0	0	0
SLC25A13	1393.6376797889	1493.04911182993	1496.68753216909	711.483539584846	751.503989649391	694.811443887081
MIR591	0	0	1.83981257795831	5.30166571970824	3.97621158544651	4.3371500866859
AC096775.2	5.52300269401149	0	1.83981257795831	2.1206662878833	1.98810579272326	1.73486003467436
RP11-440E5.1	0.920500449001915	0	0	2.1206662878833	0.994052896361628	0.86743001733718
RNU6-532P	0	0	0	0	0	0
RNU6-364P	0	0	0	0	0	0
RNU7-188P	0	0	0	0	0	0
SEM1	1318.15664297074	1446.80961203406	1399.1774655373	1661.54203655656	1760.46767945644	1630.7684325939
AC092595.2	0	0	0	0	0	0
RN7SL252P	0	0	0	0	0	0
DLX6-AS1	0	0	0	0	0	0
RF01887	0	0	0	0	0	0
RF01888	0	0	0	0	0	0
DLX6	0	0	0	0	0	0
RF01778	0	0	0	0	0	0
DLX5	0	0	0	0	0	0
SDHAF3	77.3220377161609	83.9611969977714	102.109598076686	42.4133257576659	34.791851372657	45.1063609015333
AC073421.2	3.68200179600766	0	0	2.1206662878833	0.994052896361628	0
AC073900.4	0	0	0	0	0	0
AC007316.3	0	0	0	0	0	0
RN7SKP104	0	0	0	0	0	0
TAC1	0	0	0	0	0	0
RP5-1090P18.1	10.1255049390211	3.65048682599006	4.59953144489578	4.24133257576659	1.98810579272326	1.73486003467436
ASNS	9.20500449001915	13.3851183619636	8.27915660081241	15.9049971591247	17.8929521345093	30.3600506068013
AC079781.5	0	0	0	0	0	0.86743001733718
AC005326.2	0	0	0	1.06033314394165	0	0
AC079781.9	0	0	1.83981257795831	0	0	0
AC007875.2	0	0	1.83981257795831	0	0	0
AC079781.7	0	2.43365788399337	0	0	0	0
RP5-1090P18.2	0	0	0	0	0	0
AC079781.8	0	0	3.67962515591663	0	0	0
OR7E7P	7.36400359201532	14.6019473039602	6.4393440228541	4.24133257576659	0	1.73486003467436
MIR5692A1	0.920500449001915	1.21682894199669	0	2.1206662878833	1.98810579272326	0.86743001733718
MIR5692C2	1.84100089800383	2.43365788399337	7.35925031183325	1.06033314394165	1.98810579272326	0.86743001733718
OR7E38P	115.062556125239	69.3592496938111	89.2309100309782	81.6456520835069	81.5123375016535	106.693892132473
AC004967.7	17.4895085310364	12.1682894199669	16.5583132016248	33.9306606061327	18.8870050308709	22.5531804507667
OCM2	0	0	0	0	0	0
RN7SL478P	0	0	0	0	0	0
LMTK2	879.998429245831	1013.61850868324	912.547038667323	1188.63345435859	1309.16766450826	1161.48879321448
BHLHA15	3.68200179600766	0	0	5.30166571970824	3.97621158544651	8.6743001733718
TECPR1	2557.15024732732	2604.01393587291	2580.33714058653	2189.5879422395	2090.4932410485	2034.12339065569
BRI3	1571.29426644627	1596.47957189965	1541.76294032907	1510.97473011685	1554.69872990959	1453.81270905711
BAIAP2L1	35.8995175110747	38.938526143894	24.8374698024372	64.6803217804405	66.6015440562291	65.0572513002885
RP11-307C18.1	3.68200179600766	0	0	2.1206662878833	0	0
RPS3AP26	248.535121230517	326.110156455112	244.695072868456	237.514624242929	232.608377748621	255.024425097131
AC091654.7	0	0	0	0	0	0
AC074121.4	0	0	0	0	0	0
NPTX2	0	2.43365788399337	0	0	0	0
RNU6-393P	0	0	0	0	0	0
TMEM130	0	0	0	0	0	0
TRRAP	1922.925437965	1971.26288603463	2006.31561626354	1885.27232992825	1715.73529912017	1910.94832819381
MIR3609	138.075067350287	152.103617749586	172.022476039102	100.731648674457	144.137669972436	107.56132214981
AC004893.10	9.20500449001915	2.43365788399337	3.67962515591663	10.6033314394165	3.97621158544651	5.20458010402308
SMURF1	550.459268503145	467.262313726728	522.506772140161	478.210247917683	512.9312945226	467.54477934474
RP4-808A1.1	0	0	0	0	0	0
KPNA7	0	0	0	0	0	0
MYH16	0.920500449001915	4.86731576798675	3.67962515591663	23.3273291667163	16.8988992381477	19.9508903987551
RP13-968A2.1	0.920500449001915	8.51780259397681	2.75971886693747	4.24133257576659	5.96431737816977	0.86743001733718
RP5-900K19.2	9.20500449001915	4.86731576798675	6.4393440228541	5.30166571970824	1.98810579272326	4.3371500866859
ARPC1A	621.337803076293	646.13616820024	630.135807950722	171.773969318547	184.893838723263	190.83460381418
ARPC1B	202.510098780421	153.320446691583	175.702101195019	120.877978409348	98.4112367398012	97.1521619417641
PDAP1	1779.3273679207	2028.45384630848	1826.9338899126	1825.89367386752	1795.2595308291	1795.58013588796
BUD31	535.731261319115	575.560089564433	537.225272763827	535.468237690532	586.491208853361	647.102792933536
PTCD1	33.1380161640689	35.2880393179039	30.3569075363122	66.8009880683238	54.6729092998896	36.4320607281615
ATP5J2-PTCD1	1.84100089800383	2.43365788399337	0.919906288979156	0	2.98215868908488	1.73486003467436
CPSF4	389.37168992781	373.566485192983	439.715206132037	488.8135793571	559.651780651597	480.556229604797
AC073063.10	5.52300269401149	8.51780259397681	3.67962515591663	2.1206662878833	6.9583702745314	5.20458010402308
ATP5J2	769.538375365601	671.689575982171	742.364375206179	741.172867615212	720.688349862181	706.088034112464
ZNF789	310.208651313645	178.873854473513	224.457134510914	185.558300189788	182.90573293054	185.630023710156
ZNF394	396.735693519825	407.63769556889	376.241672192475	269.324618561179	274.358599395809	280.179895599909
ZKSCAN5	640.668312505333	680.207378576148	714.767186536805	405.04726098571	405.573581715544	414.631548287172
FAM200A	104.016550737216	86.3948548817647	108.54894209954	109.21431382599	108.351765703417	110.163612201822
ZNF655	669.203826424392	646.13616820024	656.813090331118	274.626284280887	245.531065401322	235.073534698376
GS1-259H13.13	0	0	0	0	0	0
TMEM225B	0	0	3.67962515591663	0	1.98810579272326	0
ZSCAN25	341.50566657971	363.831853657009	361.523171568808	354.151270076511	390.66278827012	347.839436952209
GS1-259H13.7	0.920500449001915	0	5.51943773387494	2.1206662878833	1.98810579272326	1.73486003467436
CYP3A5	24.8535121230517	19.469263071947	26.6772823803955	23.3273291667163	25.8453753054023	34.6972006934872
CYP3A7	1.84100089800383	0	0	0	0	0
CYP3A51P	0	0	0	0	0	0
CYP3A7-CYP3A51P	0	0	0	0	0	0
CYP3A4	0	0	0	0	0	0
RP11-757A13.1	0	0	0	0	0	0
CTD-3244O18.7	0	0	0	0	0	0
CYP3A43	0	0	0	1.06033314394165	0	0
CTD-3244O18.5	0	0	0	0	0	0
CTD-3244O18.6	0	0	0	0	0	0
OR2AE1	4.60250224500957	7.30097365198012	1.83981257795831	0	1.98810579272326	0
TRIM4	665.521824628385	726.446878372022	741.4444689172	726.328203600029	804.188793156557	756.398975118021
GJC3	8.28450404101724	2.43365788399337	5.51943773387494	6.36199886364989	4.97026448180814	5.20458010402308
RP4-604G5.1	0	2.43365788399337	0	0	0	0
AZGP1	0	0	0	0	0	0
AZGP1P1	0	0	0	0	0	0
RP4-604G5.3	0	0	0	0	0	1.73486003467436
ZKSCAN1	1922.925437965	2050.35676726442	2045.87158668964	1053.971145078	1007.96963691069	982.798209643024
ZSCAN21	78.2425381651628	77.8770522877879	87.3910974530199	98.6109823865733	121.274453356119	106.693892132473
ZNF3	495.22924156303	526.886931884565	495.829489759765	640.441218940756	642.158171049612	584.647831685259
COPS6	1560.24826105825	1690.1754004334	1580.39900446619	1115.47046742661	1105.38682075413	1049.59032097799
MCM7	418.827704295871	447.793050654781	414.8777363296	1256.49477557085	1167.01810032855	1207.46258413335
MIR25	6.44350314301341	0	10.1189691787707	10.6033314394165	13.9167405490628	10.4091602080462
MIR93	5.52300269401149	1.21682894199669	2.75971886693747	0	0	0.86743001733718
MIR106B	1.84100089800383	1.21682894199669	1.83981257795831	3.18099943182494	1.98810579272326	4.3371500866859
AP4M1	279.832136496582	276.220169833248	276.891792982726	257.66095397782	266.406176224916	236.80839473305
TAF6	357.154174212743	298.123090789188	355.083827545954	409.288593561476	382.710365099227	405.089818096463
RP11-506M12.1	9.20500449001915	4.86731576798675	11.958781756729	11.6636645833581	0.994052896361628	7.80687015603462
CNPY4	524.685255931092	577.993747448426	535.385460185869	221.609627083804	237.578642230429	178.690583571459
MBLAC1	28.5355139190594	18.2524341299503	26.6772823803955	12.7239977272998	24.8513224090407	15.6137403120692
AC073842.19	0	0	0	0	0	0
AC073842.18	0	0	0	0	0	0
LAMTOR4	524.685255931092	602.33032628836	616.337213616035	660.587548675647	653.09275290959	651.439943020222
C7orf43	302.84464772163	369.915998366993	325.646826298621	307.496611743078	322.073138421168	270.6381654092
MIR4658	0	0	0	0	0	0
GAL3ST4	12.8870062860268	17.0356051879536	9.19906288979156	18.025663447008	31.8096926835721	12.1440202427205
GPC2	29.4560143680613	21.9029209559404	57.0341899167077	65.7406549243822	55.6669621962512	48.5760809708821
STAG3	106.778052084222	86.3948548817647	86.4711911640407	49.8356577652575	44.7323803362733	42.5040708495218
GATS	256.819625271534	239.715301573347	225.377040799893	78.464652651682	108.351765703417	95.4173019070898
PVRIG	9.20500449001915	6.08414470998343	7.35925031183325	4.24133257576659	7.95242317089303	4.3371500866859
SPDYE3	46.9455228990977	43.8058419118807	34.0365326922288	64.6803217804405	51.6907506108047	58.117811161591
PMS2L1	133.472565105278	122.899723141665	162.823413149311	169.653303030664	149.107934454244	125.777352513891
STAG3L5P	104.937051186218	98.5631443017316	109.46884838852	201.463297348913	153.084146039691	154.402543086018
STAG3L5P-PVRIG2P-PILRB	1.84100089800383	0	2.75971886693747	3.18099943182494	5.96431737816977	5.20458010402308
PILRB	109.539553431228	97.3463153597349	78.1920345632283	136.782975568473	147.119828661521	121.440202427205
PVRIG2P	0	0	0	0	0	0
MIR6840	0	0	0	0	0	0
PILRA	8.28450404101724	4.86731576798675	4.59953144489578	6.36199886364989	3.97621158544651	1.73486003467436
ZCWPW1	35.8995175110747	41.3721840278873	38.6360641371246	34.9909937500744	18.8870050308709	25.1554705027782
MEPCE	780.584380753624	871.249522469627	892.309100309782	951.118830115659	827.052009772875	948.101008949537
RP11-758P17.2	0	0	0.919906288979156	0	0	0.86743001733718
PPP1R35	82.8450404101723	62.058276041831	90.1508163199573	89.0679840910985	81.5123375016535	90.2127218030667
RP11-758P17.3	3.68200179600766	0	4.59953144489578	9.54299829547483	2.98215868908488	4.3371500866859
C7orf61	18.4100089800383	14.6019473039602	16.5583132016248	23.3273291667163	22.8632166163175	26.8903305374526
TSC22D4	1188.36607966147	1359.1979282103	1441.49315483034	1245.89144413144	1324.07845795369	1210.06487418537
NYAP1	33.1380161640689	55.9741313318476	51.5147521828328	65.7406549243822	80.5182846052919	66.7921113349628
RP11-44M6.1	1.84100089800383	0	0	0	0	0
RN7SL416P	0.920500449001915	0	0	0	0	0
AGFG2	662.760323281379	742.265654617979	743.284281495158	908.705504357992	815.123375016535	803.240196054228
RP11-44M6.3	1.84100089800383	0	0	3.18099943182494	0	1.73486003467436
SAP25	0	0	0	0	0	0
RP11-44M6.7	7.36400359201532	10.9514604779702	8.27915660081241	16.9653303030664	7.95242317089303	9.54173019070898
LRCH4	154.644075432322	199.559946487457	149.024818814623	207.825296212563	163.024675003307	184.762593692819
FBXO24	7.36400359201532	3.65048682599006	11.958781756729	9.54299829547483	10.9345818599779	7.80687015603462
PCOLCE-AS1	1.84100089800383	0	0	3.18099943182494	0	0
PCOLCE	15.6485076330326	4.86731576798675	18.3981257795831	27.5686617424829	17.8929521345093	17.3486003467436
MOSPD3	125.18806106426	133.851183619636	164.663225727269	146.325973863947	213.72137271775	140.523662808623
TFR2	9.20500449001915	7.30097365198012	12.8786880457082	4.24133257576659	2.98215868908488	0
ACTL6B	0	0	0	0	0	0
GNB2	1590.62477587531	1670.70613736145	1591.43787993394	1145.15979545698	1111.3511381323	1033.10915064858
GIGYF1	1335.64615150178	1371.36621763027	1365.14093284507	2086.73562727716	1958.28420583241	1918.75519834984
POP7	251.296622577523	282.304314543231	288.850574739455	328.703274621911	318.096926835721	323.551396466768
EPO	0	0	0.919906288979156	2.1206662878833	1.98810579272326	0
ZAN	1.84100089800383	4.86731576798675	2.75971886693747	0	2.98215868908488	2.60229005201154
EPHB4	6038.48294545256	6186.35834111115	6214.88688834318	5565.68867254971	5352.97484690737	5166.41318326024
RN7SL750P	2.76150134700575	3.65048682599006	4.59953144489578	1.06033314394165	0	0
SLC12A9	973.889475044026	972.246324655353	994.418698386468	721.026537880321	720.688349862181	671.390833418977
RP11-126L15.4	3.68200179600766	8.51780259397681	1.83981257795831	6.36199886364989	4.97026448180814	2.60229005201154
TRIP6	989.537982677059	1017.26899550923	1035.81448139053	1396.45875057115	1304.19740002646	1188.37912375194
MIR6875	0	0	0	0	0	0
SRRT	1655.98030775445	1640.28541381153	1560.16106610865	1440.9927426167	1339.98330429547	1347.11881692464
UFSP1	3.68200179600766	3.65048682599006	4.59953144489578	12.7239977272998	11.9286347563395	8.6743001733718
ACHE	0	10.9514604779702	7.35925031183325	2.1206662878833	0	2.60229005201154
RN7SL549P	0	0	0	0	0	0
RP13-650G11.1	0	0	0	0	0	0
MUC3A	0	0	0	2.1206662878833	0	0
RP11-395B7.2	0	0	0	0	0	0
MUC12	1.84100089800383	2.43365788399337	0	3.18099943182494	0	0
RP11-395B7.4	0.920500449001915	0	1.83981257795831	0	0	0
MUC17	0	0	1.83981257795831	2.1206662878833	0	0
RN7SKP54	0	0	0	0	0	0
TRIM56	923.261950348921	852.997088339677	909.787319800386	807.973855683536	756.474254131199	684.402283679035
SERPINE1	158538.712832049	162528.191295671	166653.90293662	137866.636041581	135813.471018304	136933.369966864
AP1S1	1767.36086208368	1787.52171579313	1731.26363585877	1542.7847244351	1566.62736466593	1450.34298898776
MIR4653	4.60250224500957	4.86731576798675	1.83981257795831	1.06033314394165	0	2.60229005201154
VGF	3.68200179600766	0	5.51943773387494	1.06033314394165	1.98810579272326	1.73486003467436
NAT16	0	0	0	0	0	0
MOGAT3	0	0	0	0	0	0
RP4-747G18.8	0	0	0	2.1206662878833	0	0
RP4-747G18.5	0	0	0	0	0	0
PLOD3	1841.00089800383	2101.46358282828	2164.53949796796	1801.50601155686	1851.92054592171	1907.47860812446
ZNHIT1	1115.64654419032	1243.59917872061	1130.56482915538	957.480828979308	1047.73175276516	975.858769504327
CLDN15	68.1170332261417	69.3592496938111	68.9929716734367	98.6109823865733	71.5718085380372	75.4664115083346
FIS1	776.902378957616	915.055364381508	786.519877077179	1469.62173750312	1532.82956618963	1433.86181865836
RNU6-1104P	0	0	0	0	0	0
RP11-132A1.6	0	0	0	0	0	0
RP11-132A1.2	0	0	0	0	0	0
LNCPRESS1	0	0	0	0	0	0
RP11-132A1.4	1.84100089800383	6.08414470998343	2.75971886693747	21.206662878833	11.9286347563395	30.3600506068013
IFT22	420.668705193875	435.624761234814	390.040266527162	276.74695056877	275.352652292171	300.130785998664
COL26A1	0	0	0	0	0	1.73486003467436
RP5-1106H14.1	0	0	0	0	0	0
RP5-1059M17.1	0	0	0	0	0	0
MYL10	0	0	0	0	0	0
CUX1	1445.18570493301	1390.83548070221	1593.2776925119	927.791500948942	860.84980824917	888.248337753272
CTA-339C12.1	0.920500449001915	7.30097365198012	0.919906288979156	0	5.96431737816977	0
CTB-181H17.1	2.76150134700575	0	5.51943773387494	9.54299829547483	4.97026448180814	6.93944013869744
CTA-305I2.1	3.68200179600766	0	5.51943773387494	3.18099943182494	3.97621158544651	1.73486003467436
AC005086.4	1.84100089800383	2.43365788399337	4.59953144489578	1.06033314394165	1.98810579272326	0
AC005086.3	1.84100089800383	0	0	2.1206662878833	0	0
AC005086.2	0	0	0	0	0	0
CTA-313A17.5	0.920500449001915	0	1.83981257795831	0	0	0.86743001733718
SH2B2	11.046005388023	0	7.35925031183325	4.24133257576659	3.97621158544651	6.93944013869744
MIR4285	1.84100089800383	0	0	0	0	0
CTA-313A17.2	3.68200179600766	2.43365788399337	4.59953144489578	3.18099943182494	0.994052896361628	3.46972006934872
CTA-313A17.3	0	1.21682894199669	0	0	0	0
SPDYE6	37.7405184090785	21.9029209559404	24.8374698024372	30.7496611743078	37.7740100617419	26.0229005201154
PRKRIP1	370.04118049877	338.278445875079	327.48663887658	425.193590720601	390.66278827012	381.669207628359
RP11-163E9.2	2.76150134700575	1.21682894199669	0	0	1.98810579272326	0
RP11-163E9.1	9.20500449001915	3.65048682599006	3.67962515591663	4.24133257576659	3.97621158544651	6.93944013869744
MIR548O	1.84100089800383	0	1.83981257795831	0	0	1.73486003467436
RP11-514P8.2	10.1255049390211	6.08414470998343	8.27915660081241	7.42233200759154	0.994052896361628	4.3371500866859
ORAI2	2602.25476932841	2641.73563307481	2606.09451667795	1727.28269148095	1663.050495613	1707.96970413691
ALKBH4	156.485076330326	183.7411702415	122.347536434228	118.757312121465	133.203088112458	136.186512721937
LRWD1	338.744165232705	306.640893383165	356.003733834934	398.68526212206	379.728206410142	366.05546731629
MIR5090	0	0	0	0	0	0
